year,area_id,ind_code,region_avg_emp,region_tot_wage,region_avg_wage,region_avg_wage_all_industries,region_boundary_low,region_boundary_high,wage_cat
2019,510,72,5718,139620358,24418.84714935292,39804.17232401631,31843.33785921305,47765.00678881957,Low
2019,510,81,1042,41462281,39801.75815738964,39804.17232401631,31843.33785921305,47765.00678881957,Mid
2019,510,99,NA,0,NA,39804.17232401631,31843.33785921305,47765.00678881957,NA
2019,511,00,97527,1728990525,47656.757943953984,47656.757943953984,38125.40635516319,57188.10953274478,Average
2019,511,1,2069,152661841,73799.41034316094,47656.757943953984,38125.40635516319,57188.10953274478,High
2019,511,11,876,34472836,39338.53424657534,47656.757943953984,38125.40635516319,57188.10953274478,Mid
2019,511,2,2847,154756555,54348,47656.757943953984,38125.40635516319,57188.10953274478,Mid
2019,511,21,4144,386816937,93337.44015444015,47656.757943953984,38125.40635516319,57188.10953274478,High
2019,511,22,451,44017024,97594.66075388026,47656.757943953984,38125.40635516319,57188.10953274478,High
2019,511,23,8470,474783379,56048.70035419126,47656.757943953984,38125.40635516319,57188.10953274478,Mid
2019,511,3,12269,562658096,45853.569484065534,47656.757943953984,38125.40635516319,57188.10953274478,Mid
2019,511,31-33,3573,166122618,46492.68625804646,47656.757943953984,38125.40635516319,57188.10953274478,Mid
2019,511,42,3211,194829463,60674.8016194332,47656.757943953984,38125.40635516319,57188.10953274478,High
2019,511,44-45,12223,405151068,33144.99910005727,47656.757943953984,38125.40635516319,57188.10953274478,Low
2019,511,48-49,2945,156907567,53299.487945670626,47656.757943953984,38125.40635516319,57188.10953274478,Mid
2019,511,51,796,38709148,48636.59296482412,47656.757943953984,38125.40635516319,57188.10953274478,Mid
2019,511,52,2601,184906955,71077.34256055363,47656.757943953984,38125.40635516319,57188.10953274478,High
2019,511,53,1846,103770772,56198.112676056335,47656.757943953984,38125.40635516319,57188.10953274478,Mid
2019,511,54,3619,219456403,60631.5689416966,47656.757943953984,38125.40635516319,57188.10953274478,High
2019,511,55,301,24704612,82093.48837209302,47656.757943953984,38125.40635516319,57188.10953274478,High
2019,511,56,4237,166959972,39416.79773424593,47656.757943953984,38125.40635516319,57188.10953274478,Mid
2019,511,61,676,17632844,26084,47656.757943953984,38125.40635516319,57188.10953274478,Low
2019,511,62,14695,759247397,51647.96406941136,47656.757943953984,38125.40635516319,57188.10953274478,Mid
2019,511,71,1717,34962775,20362.92137449039,47656.757943953984,38125.40635516319,57188.10953274478,Low
2019,511,72,10738,230260384,21455.535108958837,47656.757943953984,38125.40635516319,57188.10953274478,Low
2019,511,81,2857,99737134,34891.72698634932,47656.757943953984,38125.40635516319,57188.10953274478,Low
2019,511,99,28,1390422,49660,47656.757943953984,38125.40635516319,57188.10953274478,Mid
2019,512,00,96840,4526584954,46749.54432052871,46749.54432052871,37399.63545642297,56099.45318463445,Average
2019,512,1,499,30690365,61495.887775551106,46749.54432052871,37399.63545642297,56099.45318463445,High
2019,512,11,457,19093446,41781.48796498906,46749.54432052871,37399.63545642297,56099.45318463445,Mid
2019,512,2,1173,75801812,64609.31287297528,46749.54432052871,37399.63545642297,56099.45318463445,High
2019,512,21,376,31048186,82588.44680851063,46749.54432052871,37399.63545642297,56099.45318463445,High
2019,512,22,217,21691430,99960.7741935484,46749.54432052871,37399.63545642297,56099.45318463445,High
2019,512,23,7408,443125826,59822.69384449244,46749.54432052871,37399.63545642297,56099.45318463445,High
2019,512,3,10650,562861805,52855.83211267606,46749.54432052871,37399.63545642297,56099.45318463445,Mid
2019,512,31-33,993,47018601,47353.30513595166,46749.54432052871,37399.63545642297,56099.45318463445,Mid
2019,512,42,1090,80756385,74099.80917431193,46749.54432052871,37399.63545642297,56099.45318463445,High
2019,512,44-45,10386,386723713,37236.41093780089,46749.54432052871,37399.63545642297,56099.45318463445,Low
2019,512,48-49,1747,71627414,40991.41843159703,46749.54432052871,37399.63545642297,56099.45318463445,Mid
2019,512,51,713,44277476,62099.52314165498,46749.54432052871,37399.63545642297,56099.45318463445,High
2019,512,52,1405,128773075,91658.19786476868,46749.54432052871,37399.63545642297,56099.45318463445,High
2019,512,53,5658,296922386,52474.38741604807,46749.54432052871,37399.63545642297,56099.45318463445,Mid
2019,512,54,3704,279637670,75501.47300215982,46749.54432052871,37399.63545642297,56099.45318463445,High
2019,512,55,289,44846908,155182.57439446368,46749.54432052871,37399.63545642297,56099.45318463445,High
2019,512,56,5800,235588753,40618.67034482759,46749.54432052871,37399.63545642297,56099.45318463445,Mid
2019,512,61,1011,46034575,45534.255192878336,46749.54432052871,37399.63545642297,56099.45318463445,Mid
2019,512,62,5715,361353985,63232.79160104987,46749.54432052871,37399.63545642297,56099.45318463445,High
2019,512,71,10226,353837752,34588.2022296108,46749.54432052871,37399.63545642297,56099.45318463445,Low
2019,512,72,24061,815627406,33888.24288267321,46749.54432052871,37399.63545642297,56099.45318463445,Low
2019,512,81,2981,127961451,42922.171083529014,46749.54432052871,37399.63545642297,56099.45318463445,Mid
2019,512,99,NA,0,NA,46749.54432052871,37399.63545642297,56099.45318463445,NA
2019,513,00,25190,1035909110,41121.17888050814,41121.17888050814,32896.94310440651,49345.41465660976,Average
2019,513,1,1153,87611702,75967.0841283608,41121.17888050814,32896.94310440651,49345.41465660976,High
2019,513,11,87,2256424,25936.045977011494,41121.17888050814,32896.94310440651,49345.41465660976,Low
2019,513,2,480,29774235,62030.691666666666,41121.17888050814,32896.94310440651,49345.41465660976,High
2019,513,21,63,4786842,75972,41121.17888050814,32896.94310440651,49345.41465660976,High
2019,513,22,105,8623255,82131.77142857143,41121.17888050814,32896.94310440651,49345.41465660976,High
2019,513,23,1493,76323485,51128.43402545211,41121.17888050814,32896.94310440651,49345.41465660976,High
2019,513,3,4152,166499008,40084.77360308285,41121.17888050814,32896.94310440651,49345.41465660976,Mid
2019,513,31-33,914,49257143,53892.595185995626,41121.17888050814,32896.94310440651,49345.41465660976,High
2019,513,42,434,18616659,42878.79262672811,41121.17888050814,32896.94310440651,49345.41465660976,Mid
2019,513,44-45,3194,91376239,28612.42204132749,41121.17888050814,32896.94310440651,49345.41465660976,Low
2019,513,48-49,400,13430629,33594.6,41121.17888050814,32896.94310440651,49345.41465660976,Mid
2019,513,51,179,8236960,46000.53631284916,41121.17888050814,32896.94310440651,49345.41465660976,Mid
2019,513,52,427,25781813,60381.985948477755,41121.17888050814,32896.94310440651,49345.41465660976,High
2019,513,53,334,11785145,35283.245508982036,41121.17888050814,32896.94310440651,49345.41465660976,Mid
2019,513,54,632,38675453,61188.36708860759,41121.17888050814,32896.94310440651,49345.41465660976,High
2019,513,55,8,621236,77662,41121.17888050814,32896.94310440651,49345.41465660976,High
2019,513,56,504,16244444,32220.603174603173,41121.17888050814,32896.94310440651,49345.41465660976,Low
2019,513,61,103,2293537,22272.155339805824,41121.17888050814,32896.94310440651,49345.41465660976,Low
2019,513,62,2854,107664890,37738.99088997897,41121.17888050814,32896.94310440651,49345.41465660976,Mid
2019,513,71,1127,25921392,22988.706299911268,41121.17888050814,32896.94310440651,49345.41465660976,Low
2019,513,72,3148,63183336,20053.317662007623,41121.17888050814,32896.94310440651,49345.41465660976,Low
2019,513,81,534,15405858,28862.239700374532,41121.17888050814,32896.94310440651,49345.41465660976,Low
2019,513,99,NA,0,NA,41121.17888050814,32896.94310440651,49345.41465660976,NA
2019,514,00,6707,252498103,37654.11719099448,37654.11719099448,30123.293752795587,45184.94062919338,Average
2019,514,1,80,4586277,57326.75,37654.11719099448,30123.293752795587,45184.94062919338,High
2019,514,11,75,2397434,31964.746666666666,37654.11719099448,30123.293752795587,45184.94062919338,Mid
2019,514,2,452,23531814,52060.05309734513,37654.11719099448,30123.293752795587,45184.94062919338,High
2019,514,21,248,18533844,74724,37654.11719099448,30123.293752795587,45184.94062919338,High
2019,514,22,17,1382661,81328,37654.11719099448,30123.293752795587,45184.94062919338,High
2019,514,23,204,7959932,39021.41176470588,37654.11719099448,30123.293752795587,45184.94062919338,Mid
2019,514,3,1361,45871116,33719.68846436444,37654.11719099448,30123.293752795587,45184.94062919338,Mid
2019,514,31-33,173,7352485,42511.05202312139,37654.11719099448,30123.293752795587,45184.94062919338,Mid
2019,514,42,119,8209511,68992.63865546219,37654.11719099448,30123.293752795587,45184.94062919338,High
2019,514,44-45,1076,30102441,27985.472118959107,37654.11719099448,30123.293752795587,45184.94062919338,Low
2019,514,48-49,62,4123162,66508,37654.11719099448,30123.293752795587,45184.94062919338,High
2019,514,51,54,1610059,29822,37654.11719099448,30123.293752795587,45184.94062919338,Low
2019,514,52,151,7304919,48395.12582781457,37654.11719099448,30123.293752795587,45184.94062919338,High
2019,514,53,73,2276150,31195.013698630137,37654.11719099448,30123.293752795587,45184.94062919338,Mid
2019,514,54,100,4896411,48978.8,37654.11719099448,30123.293752795587,45184.94062919338,High
2019,514,55,NA,0,NA,37654.11719099448,30123.293752795587,45184.94062919338,NA
2019,514,56,50,1597954,31959.2,37654.11719099448,30123.293752795587,45184.94062919338,Mid
2019,514,61,14,180262,12896,37654.11719099448,30123.293752795587,45184.94062919338,Low
2019,514,62,1269,55216688,43531.86761229314,37654.11719099448,30123.293752795587,45184.94062919338,Mid
2019,514,71,32,638246,19951.75,37654.11719099448,30123.293752795587,45184.94062919338,Low
2019,514,72,799,15432533,19301.76220275344,37654.11719099448,30123.293752795587,45184.94062919338,Low
2019,514,81,263,6268846,23819.756653992394,37654.11719099448,30123.293752795587,45184.94062919338,Low
2019,515,00,42339,1757181538,41502.58428399348,41502.58428399348,33202.06742719479,49803.10114079217,Average
2019,515,1,1323,97668069,73807.0627362056,41502.58428399348,33202.06742719479,49803.10114079217,High
2019,515,11,191,5620704,29426.28272251309,41502.58428399348,33202.06742719479,49803.10114079217,Low
2019,515,2,1079,62872842,58268.14457831325,41502.58428399348,33202.06742719479,49803.10114079217,High
2019,515,21,823,79213637,96235.19319562576,41502.58428399348,33202.06742719479,49803.10114079217,High
2019,515,22,142,12272779,86433.88732394367,41502.58428399348,33202.06742719479,49803.10114079217,High
2019,515,23,2165,103878451,47985.11963048499,41502.58428399348,33202.06742719479,49803.10114079217,Mid
2019,515,3,7139,283700404,39731.08110379605,41502.58428399348,33202.06742719479,49803.10114079217,Mid
2019,515,31-33,1253,63405443,50605.296089385476,41502.58428399348,33202.06742719479,49803.10114079217,High
2019,515,42,705,39552611,56096.27234042553,41502.58428399348,33202.06742719479,49803.10114079217,High
2019,515,44-45,4812,139407544,28976.76226101413,41502.58428399348,33202.06742719479,49803.10114079217,Low
2019,515,48-49,523,20111858,38472.04588910134,41502.58428399348,33202.06742719479,49803.10114079217,Mid
2019,515,51,251,11380218,45329.70517928287,41502.58428399348,33202.06742719479,49803.10114079217,Mid
2019,515,52,625,36455729,58335.4304,41502.58428399348,33202.06742719479,49803.10114079217,High
2019,515,53,477,17015610,35673.63522012578,41502.58428399348,33202.06742719479,49803.10114079217,Mid
2019,515,54,1004,63428649,63172.852589641436,41502.58428399348,33202.06742719479,49803.10114079217,High
2019,515,55,8,621236,77662,41502.58428399348,33202.06742719479,49803.10114079217,High
2019,515,56,839,30694921,36574.593563766386,41502.58428399348,33202.06742719479,49803.10114079217,Mid
2019,515,61,152,3816510,25109.842105263157,41502.58428399348,33202.06742719479,49803.10114079217,Low
2019,515,62,4286,168000932,39213.44750349977,41502.58428399348,33202.06742719479,49803.10114079217,Mid
2019,515,71,3204,104255546,32536.792759051186,41502.58428399348,33202.06742719479,49803.10114079217,Low
2019,515,72,7272,204890108,28169.398239823982,41502.58428399348,33202.06742719479,49803.10114079217,Low
2019,515,81,1030,28471915,27644.512621359223,41502.58428399348,33202.06742719479,49803.10114079217,Low
2019,515,99,NA,0,NA,41502.58428399348,33202.06742719479,49803.10114079217,NA
2019,516,00,52686,2177879614,41342.36677675284,41342.36677675284,33073.893421402274,49610.8401321034,Average
2019,516,1,620,32513157,52438.72903225807,41342.36677675284,33073.893421402274,49610.8401321034,High
2019,516,11,4076,169732710,41634.26692836114,41342.36677675284,33073.893421402274,49610.8401321034,Mid
2019,516,2,2588,142463814,55055.401854714066,41342.36677675284,33073.893421402274,49610.8401321034,High
2019,516,21,783,64306949,82115.70370370371,41342.36677675284,33073.893421402274,49610.8401321034,High
2019,516,22,516,45409416,87990.95348837209,41342.36677675284,33073.893421402274,49610.8401321034,High
2019,516,23,2858,142657802,49906.77256822953,41342.36677675284,33073.893421402274,49610.8401321034,High
2019,516,3,11331,390774312,34487.69782013944,41342.36677675284,33073.893421402274,49610.8401321034,Mid
2019,516,31-33,4626,235542704,50926.19887591872,41342.36677675284,33073.893421402274,49610.8401321034,High
2019,516,42,1971,106862949,54217.21562658549,41342.36677675284,33073.893421402274,49610.8401321034,High
2019,516,44-45,5734,155996657,27207.290547610744,41342.36677675284,33073.893421402274,49610.8401321034,Low
2019,516,48-49,919,46598094,50700.67899891186,41342.36677675284,33073.893421402274,49610.8401321034,High
2019,516,51,618,28466156,46071.57928802589,41342.36677675284,33073.893421402274,49610.8401321034,Mid
2019,516,52,1347,72891817,54105.556050482555,41342.36677675284,33073.893421402274,49610.8401321034,High
2019,516,53,305,11745665,38519.38360655738,41342.36677675284,33073.893421402274,49610.8401321034,Mid
2019,516,54,988,61712043,62466.73684210526,41342.36677675284,33073.893421402274,49610.8401321034,High
2019,516,55,86,6883677,80025.58139534884,41342.36677675284,33073.893421402274,49610.8401321034,High
2019,516,56,1057,44908716,42479.473982970674,41342.36677675284,33073.893421402274,49610.8401321034,Mid
2019,516,61,28,753982,26928.571428571428,41342.36677675284,33073.893421402274,49610.8401321034,Low
2019,516,62,5088,203090349,39908.732704402515,41342.36677675284,33073.893421402274,49610.8401321034,Mid
2019,516,71,228,3936804,17262.859649122805,41342.36677675284,33073.893421402274,49610.8401321034,Low
2019,516,72,4022,68465924,17024.763799104923,41342.36677675284,33073.893421402274,49610.8401321034,Low
2019,516,81,1123,38491268,34267.67586821015,41342.36677675284,33073.893421402274,49610.8401321034,Mid
2019,516,99,NA,0,NA,41342.36677675284,33073.893421402274,49610.8401321034,NA
2019,517,00,2325660,307869920,64489.069110704055,64489.069110704055,51591.25528856325,77386.88293284486,Average
2019,517,1,46405,4067244692,87647.13569658442,64489.069110704055,51591.25528856325,77386.88293284486,High
2019,517,11,11041,455458719,41254.49035413459,64489.069110704055,51591.25528856325,77386.88293284486,Low
2019,517,2,81773,5624115581,68768.46269551074,64489.069110704055,51591.25528856325,77386.88293284486,Mid
2019,517,21,19918,2757228275,138422.8539009941,64489.069110704055,51591.25528856325,77386.88293284486,High
2019,517,22,5310,636790932,119926.17024482109,64489.069110704055,51591.25528856325,77386.88293284486,High
2019,517,23,150740,10028413304,66523.29608597585,64489.069110704055,51591.25528856325,77386.88293284486,Mid
2019,517,3,207190,8144125499,52367.39296298084,64489.069110704055,51591.25528856325,77386.88293284486,Mid
2019,517,31-33,135545,10416643290,76846.30358921392,64489.069110704055,51591.25528856325,77386.88293284486,Mid
2019,517,42,98058,6354529440,91561.83046768239,64489.069110704055,51591.25528856325,77386.88293284486,High
2019,517,44-45,225777,7689630454,34059.06399677558,64489.069110704055,51591.25528856325,77386.88293284486,Low
